merchant_id,kyc_completeness_score,kyc_doc_age_days,days_since_onboarding,monthly_txn_volume_inr,baseline_3m_avg_volume_inr,chargeback_ratio_pct,refund_ratio_pct,international_txn_share_pct,avg_ticket_size_inr,prior_risk_flags_count,high_risk_category_flag,geo_mismatch_flag,volume_spike_ratio,freeze_risk_label
M100039,89.71067018084462,82,791,192252.5331660534,182574.54010286127,0.19998579460535387,1.9086896254022967,3.2939889787937204,1151.7420205843268,0,0,0,1.053008448263047,0
M100040,91.37857508166196,227,119,21531.457681511125,23895.417458606422,0.2008318220424671,2.428227131334167,7.037093765637682,1105.2540984710065,1,0,0,0.9010705805332617,0
M100041,87.77677682949351,73,1009,74914.84282605787,65690.64459946722,0.12192663475791422,1.5560512547825507,4.664610685595724,589.1138398840302,0,0,0,1.1404187503842131,0
M100042,66.0208252688035,28,160,634539.9784076584,510444.5208714623,1.1113540446511216,1.2955045661527507,0.15794093448913438,2753.644134830389,1,0,0,1.2431125273405477,1
M100043,82.17890381520095,82,173,393341.3262345239,450342.41874309484,1.0343067831305945,0.30882740561316746,2.221880866951328,1057.854160475762,0,1,1,0.8734272186314118,1
M100044,80.1003445645331,84,291,82322.0570241293,75584.99063293313,0.06816095371440259,0.1261549085996316,1.5698201118694737,147.41656011492887,1,0,1,1.089132330834222,0
M100045,81.93639474112223,35,244,490245.1869221754,392652.81830531143,0.7348378777164288,0.6435397777358046,10.810685276867222,1619.4134466233306,0,0,0,1.2485462068961388,0
M100046,93.68571800306742,90,324,102126.30603091339,81578.72779342279,0.6913592824047264,1.9144882825268008,5.185424063793448,367.85984375943457,0,0,0,1.25187421762107,0
M100047,82.02471987794428,107,776,593718.3083255492,610745.169324163,0.48486152004051475,0.28025392899784113,0.3247947307441684,1363.640374097239,2,0,0,0.9721211695911482,1
M100048,90.2204441352941,53,710,236285.71751846484,198062.7448617713,0.7897402100046598,0.7325789373429225,3.668281439861037,867.8115094240305,0,0,0,1.1929841610716316,0
M100049,79.21642325080005,9,110,187655.76657409244,196235.0489032943,0.22559858149966205,4.802896413902512,0.06335543302347597,61.70915541711461,0,0,1,0.9562805809810776,0
M100050,83.20414917641972,45,214,242760.3481059537,211616.64705591605,0.2547617663278402,1.242020516916095,1.2907103644038054,1146.3960425125777,1,0,0,1.1471703738024375,0
M100051,89.36318806509372,369,821,4481557.957609815,5169215.798377136,0.6672627389367538,0.4939713581934637,5.81011941288742,544.8493675512377,0,0,0,0.8669705681501612,0
M100052,51.771195242598004,146,23,116461.76824124463,160394.8134879134,0.5002596667671236,0.7732744886299564,5.341290048074642,439.87813823925774,2,0,0,0.7260943524836646,0
M100053,72.24591810556858,67,72,344281.3682160596,314154.20893830725,0.10312825377146727,3.1003554817148817,5.991367492402011,454.8746054835018,0,1,0,1.0958992699145045,0
M100054,69.53329222272968,53,32,633810.6822836604,547170.6858197938,0.02761955276304922,3.3129227497497955,6.6095086778587895,1352.880051132413,1,0,0,1.1583418094375046,0
M100055,66.50019873161985,183,171,93092.21742012163,82592.64994833764,0.09798291738254161,1.0442747768523968,12.865707968213256,290.2830054944737,1,0,0,1.1271247196736216,0
M100056,73.0474394779197,36,180,46458.57706949131,54472.27120515641,0.00861106258799373,0.7922231951335006,8.58773145232264,1811.5765102041967,0,0,0,0.8528848906357605,0
M100057,100.0,43,5,138523.05359973875,249657.64003534327,0.27820371877555977,2.597968986232613,0.9114410231154251,169.40885379331922,2,0,0,0.5548520509131163,1
M100058,62.415039917521625,317,445,618720.8751049659,534653.139629763,0.3280978029308475,1.6380097481053766,9.777888995192265,867.9419000924684,1,1,0,1.15723789732801,0
M100059,95.42901038264665,102,941,184203.46304699258,145896.06583629566,0.46308094247170256,3.3201956422047894,1.6715805572324407,1333.0121865097801,1,0,0,1.2625663481130476,0
M100060,47.70834411091552,30,233,208101.96928482832,315808.1465142825,0.08635941993701055,2.15272005334744,3.439887380161009,1303.8914438241134,2,0,0,0.6589506052384777,1
M100061,71.97206946025605,4,65,730764.5665121564,773280.2268051535,0.8089166216989634,0.9641702080024589,2.0631585012868334,784.989171916632,0,0,0,0.9450190774065791,0
M100062,80.9295551718901,605,895,110527.82879771013,132934.66864977105,0.8363098233461747,5.44045292169724,9.811236299392956,552.1853930411401,0,0,0,0.8314447233392979,0
M100063,88.55200196446701,0,739,243377.53477958875,233052.81001588344,0.1682217960590214,0.35892630527340125,5.723063544426951,405.4564813332006,0,0,0,1.0443020822748357,0
M100064,90.80207843627139,130,311,50755.479146361424,40911.6917075341,0.9053356533655965,0.3490406055826107,2.225768551285884,221.36692234738604,0,0,0,1.240610618333696,0
M100065,92.28025023359865,182,20,381852.98855378747,398566.48295884224,0.3206136310179693,1.8380314765302712,0.22397008910922436,358.84728505005046,1,1,0,0.9580659811608376,0
M100066,71.72294869952812,139,288,345399.771114043,380027.5713433586,0.7523619509053947,0.3204539705302446,6.385488814474193,279.9914650392676,0,0,0,0.9088808211811847,1
M100067,69.67766773203779,84,227,643765.5770225656,601437.9216740029,0.6201832661281994,2.9027433552520217,1.1110506611197442,241.5835449859979,0,0,0,1.0703774301938773,0
M100068,93.44356586262877,331,456,76131.5660757721,123255.03986082283,0.002014990769595157,4.59107176326862,7.582493971959515,3372.263413116823,1,0,0,0.6176750756945791,0
M100069,74.55652215213094,368,970,217275.98856975202,188804.43078904971,0.24899832804228986,0.7968326257652277,15.77785417481503,141.5305327330696,1,0,1,1.1507992035023449,0
M100070,55.0376461799174,88,418,65754.44836520281,55237.531930507044,0.17183473070457075,0.8813314268030734,10.417937779701779,1831.6248121840447,0,0,0,1.190394394302896,0
M100071,57.600830147937344,122,801,204696.2895552993,204523.89621220497,0.08788951450172024,0.41170254380225424,4.60833297184945,218.57914521917462,0,1,0,1.0008429007381878,1
M100072,61.449858851971,123,828,1369514.537730616,1487244.9960270473,0.03693013151000355,0.3804154833167072,1.2963438446257403,265.09447080963207,0,0,0,0.9208399029003759,0
M100073,86.94889339296775,192,483,188560.08123517394,198627.15763067224,1.2210639526195797,1.7098601627151948,2.571382867014788,261.2223407484518,0,0,0,0.9493167172325093,0
M100074,80.56366324927018,37,350,59723.93816682227,62862.61654364032,0.2657549940197795,0.09430408282418742,11.719926563296776,244.83189158125518,1,0,0,0.9500708282697854,0
M100075,90.42873637321983,11,5,127024.18857524592,128352.49842869968,0.134854684931333,6.390366191519349,4.203888610680032,1526.2507418328528,2,0,0,0.9896510791007965,1
M100076,70.30945236594238,93,258,45613.22535838291,63429.40149995102,0.7186168347209627,1.0449824857686127,1.2915207466390748,1129.499830528937,1,0,0,0.7191180159317463,0
M100077,80.85371443938085,18,93,64514.79351530605,60041.47660975705,0.05477769389114789,2.627300620580133,1.548396917978918,539.5097092843471,0,1,0,1.0745037790230174,0
M100078,89.26062709141206,108,164,561342.0100019348,601076.0564467004,1.1044783948979038,0.8229319316329068,4.262874299868685,7605.457867083973,0,0,0,0.933895143520346,0
M100079,72.4317622850357,271,114,54670.98663908397,54468.83871057538,0.15175108622661984,3.6855592740522747,6.671972690614979,655.203529821265,0,0,0,1.0037112582770988,0
M100080,86.2219542760334,104,705,378344.8837088269,422279.90014024393,0.014218318226699438,6.354205408749812,0.6837867080855472,701.9685527106526,0,0,0,0.8959575949108027,0
M100081,66.08533306080028,129,5,276044.3840292991,258335.57768626438,0.07457727471485712,2.279168078289152,6.533049462843513,358.8577119288459,0,0,0,1.068549622555439,0
M100082,71.46503076182871,153,356,149539.9598400554,120666.18396924256,0.05187198213529638,0.5567752347412183,6.777767404561056,322.38283272424604,0,0,0,1.2392863926000401,0
M100083,71.12871790803008,229,11,344581.1767348382,332107.346909478,1.0468870339969862,4.608744091542165,2.2536146502306273,411.6601132898097,0,1,0,1.0375596322738387,0
M100084,56.47488637939729,143,918,95661.6092523295,135618.0650085904,0.6335328016064613,1.5509882232854073,5.855502886064048,1431.6119270526617,1,1,0,0.7053751227483598,0
M100085,86.76550465414047,93,1756,676663.1335014175,676137.7607999166,0.08974244012999065,0.7254571099657873,2.5065845787318373,1112.1052156260832,0,0,0,1.000777020204994,0
M100086,69.55075787635097,89,194,124470.70569405204,119941.46173172396,0.09802944099112572,2.7803200077446735,1.6117965800657545,2125.0310566579974,0,0,0,1.0377621207623662,0
M100087,78.22489413709837,34,1374,175430.18255416577,177174.4089338014,0.7603582140849359,0.46194282260222785,4.108882017655967,348.84604703458547,0,0,0,0.9901553142458213,0
M100088,86.65343986030636,92,7,153908.55311261714,178522.61462586324,0.019156751770780037,0.035289991808908135,0.398952712809712,1130.6615301681352,0,1,0,0.8621235658864244,0
M100089,86.03756116853899,239,594,572873.9109869241,577628.9439237707,0.2857863328405665,1.8254149364565766,1.7199933277590933,875.642020985393,0,0,0,0.9917680147664586,0
M100090,89.97693196151015,84,529,488399.161731034,424147.34514609165,0.3236521505167696,6.321614127904705,14.135623444006658,983.1698486946057,0,0,0,1.1514846605082762,0
M100091,76.22726127883037,73,995,15004.84934469465,15849.015709857094,0.0022281462107912853,1.0500006516707259,14.534395050767905,305.69929627553273,0,0,0,0.946736984768245,0
M100092,70.38063038320523,134,35,354926.93483426934,284310.1641175027,0.38615971609310173,1.8285222245622599,0.25782595632884897,261.16184624918066,0,1,0,1.2483793392894016,0
M100093,76.56507220368482,29,13,39377.421986003166,44597.800910181526,0.010522737139589363,1.515705307955563,0.3788279563162151,1080.548925485001,0,0,0,0.8829453735915808,0
M100094,47.62798018875546,14,865,184341.65151761787,226352.78613302187,0.4890238077693771,0.15862616940549054,0.12225762496862365,1459.0734954835002,1,0,0,0.8143997459314898,0
M100095,51.95197549638443,210,135,238233.97931310476,248605.33455025172,0.2289087630108414,1.030579710457563,0.027512422856085388,381.2763881004758,0,0,0,0.9582818475882281,0
M100096,54.19140697762076,55,1305,182177.35097926285,287313.0448873267,0.17259726334920322,1.3654891779272014,9.800756760867394,1150.7068352654596,0,0,0,0.6340726751571822,0
M100097,60.04955710317333,49,982,465515.71955315745,466236.40840237937,0.19827426821612415,3.3374140736935285,4.575031454850751,1957.526685421426,1,0,0,0.9984542415902451,0
M100098,85.19593608102186,333,116,592487.0070298807,630138.4258660378,0.8940157587268797,1.829975333546406,3.318225635476791,480.28611589405233,0,0,0,0.9402489718280383,0
M100099,61.70137700351891,391,531,114598.22882897306,101985.51813070873,0.13363752603702886,1.862084611324528,8.459404390570393,182.19337721292723,0,0,0,1.1236715852352623,0
M100100,71.19307402729099,113,71,110108.69544044831,159040.9101835389,0.01725580982155367,2.7559042208234854,8.064217322516265,203.89159643864335,1,0,0,0.6923293843915943,0
M100101,100.0,160,86,257927.41599831212,226699.50018019066,1.9383997964273856,2.0835001500443577,5.383701950442264,361.8137452639858,0,0,0,1.1377502632043748,0
M100102,71.58724852089433,547,1462,49113.76945226608,47785.78652862817,0.032851440766693,0.21447937778331702,16.233162565717905,445.22845913749796,0,0,1,1.027790333069904,0
M100103,91.27528023240755,82,558,158787.83630622138,123536.6501524949,0.0781714524213204,1.4305228195355466,3.765624847982418,643.8559787036585,1,1,0,1.2853500245490876,0
M100104,61.19488175982221,320,1006,1182197.575728415,1219501.3963644896,0.06585935848786145,0.33081340604445275,5.183771245096948,655.73948211423,0,0,0,0.969410596209826,0
M100105,74.30212395838267,213,157,51178.22247548407,48216.87947198825,0.3056328945289737,0.2903437905326874,6.661584456836123,520.5443754679301,0,0,0,1.0614171434552546,0
M100106,60.89960301160954,485,302,184586.0269926844,165665.43047872846,0.0949363175559025,1.9365646158597671,4.452508756872824,1225.7540458690148,0,0,0,1.1142096842973246,0
M100107,71.89740463378988,41,448,139870.05692759418,220643.20305513454,0.24898527471289367,0.08710719846311414,5.994938597319126,335.3932552197676,0,0,0,0.6339196267588778,0
M100108,93.12554647423312,264,376,2435821.5980697954,2029925.7218146531,0.457745357564286,0.4914708549990199,1.9046961106969702,2076.0180817385703,1,1,0,1.1999560239535718,0
M100109,46.90823238253772,27,681,148501.8466740979,152032.97975432058,0.12997022924845916,1.4447763944798169,7.46890675490869,1550.0760623006684,0,0,0,0.9767739007291125,0
M100110,85.81962558382543,264,196,158293.7916331922,205252.68383751743,0.3775367248570571,0.4503246093325244,0.1740136752387691,1451.1714559575819,0,0,0,0.77121423541775,0
M100111,82.27924084198101,62,1006,86349.52471737452,87536.83201915654,0.5701085803702943,4.256425124276758,4.828815213897785,367.39783894119796,0,0,0,0.9864364830849465,0
M100112,67.3053007974577,9,152,271102.9681375782,223903.69550846145,0.05854187977903252,0.7068456341106627,0.5990570443682687,598.9745091779995,0,0,0,1.2108016686456748,0
M100113,51.97095862100782,283,201,361198.7935944082,384922.71972596267,0.5277820438887421,1.7423287606598246,0.0632878513598693,1274.8185022306939,0,0,0,0.9383670411857107,0
M100114,79.29833113884965,8,810,101275.33416222988,99412.67675486786,0.019339393604780087,3.5141084037420454,0.6480591104321958,555.6159074746033,0,1,0,1.0187366185899507,0
M100115,68.46913123685155,300,230,796191.5533547173,1244474.0706936335,0.20234302412673882,1.0332727616966548,2.9913574449373805,354.5201077998592,1,0,0,0.6397815527895598,0
M100116,82.18817180438467,34,383,361555.17711282714,427371.113788485,0.07715929609443187,4.403288413804076,20.41965029107954,341.9496931210532,1,0,0,0.8459981628327095,0
M100117,78.39333861942197,133,356,684941.8311721066,607539.177497625,0.039585293055486796,0.8149019969055659,12.93552564684019,357.27202754796974,0,0,1,1.127403559377509,0
M100118,100.0,5,119,187034.97667248992,157099.93338313655,0.10407261808330662,0.22227665807757893,1.957747607638216,233.9615909871949,1,0,0,1.19054777837714,0
M100119,73.69159870548556,12,46,350635.59209291596,337807.883019555,0.26486691124587136,0.6134914889955068,38.436108723609046,8807.14348898005,0,0,1,1.0379733858153286,0
M100120,59.57704513280643,47,486,212265.65432568616,192080.93592465325,0.35859355763089446,0.5914570233439109,1.5454971659354961,114.76800139219759,0,1,1,1.1050844442415184,0
M100121,81.22696142921369,72,322,1333676.1427607567,1437266.2783523758,0.4636029570253369,0.22175983589858989,2.6685782570984458,275.1423233328336,0,0,0,0.927925578473621,0
M100122,81.95994031149178,31,556,304946.1708838587,303829.5230895954,0.9706350591797884,2.9003479330667687,4.046850210400784,1137.3098466119106,0,1,0,1.0036752445348573,0
M100123,100.0,19,33,270933.67904672335,334864.09794833,0.2799862848468357,0.9866862536640688,1.0178616989368916,360.22876662349086,0,0,0,0.8090854788754596,0
M100124,93.03200242646241,24,293,162094.3417313142,177799.67204917394,0.19205080185727472,1.4561344882761569,2.259867960635444,484.6655324095708,0,0,0,0.9116683954652283,0
M100125,84.42367906469117,107,90,152122.28857718824,152901.90518048973,1.1478679135663976,1.9061845250124319,5.81967304595755,949.2480709861028,0,0,0,0.9949011975855945,0
M100126,100.0,9,259,348535.12120314455,485030.30477331905,0.11723917026943673,1.9921544326574465,1.1070854597093862,1684.3223174383747,0,0,0,0.7185842158172651,0
M100127,56.60226502218868,388,135,661024.5146153208,461938.9832274946,0.09432599245264399,4.147578283145837,1.3968942898328645,520.0487952688317,0,0,0,1.4309779832757286,0
M100128,66.48447241050454,397,84,126372.11059201529,144724.33415971545,0.27342601527826443,4.1511503832983365,8.871453428969676,1525.115239635168,2,1,0,0.8731918604134192,1
M100129,61.321633054700555,10,17,308425.9943496386,297178.9851251307,0.15056302326466892,4.5833427090866135,6.403662914402828,144.36168676183553,2,0,0,1.0378459103350535,0
M100130,70.98342354319618,198,112,328596.6994056144,424040.013886198,0.024188730307234507,0.8914097961253005,2.70173950841502,385.5307425343973,2,0,1,0.774919084626296,0
M100131,53.21964934398644,184,798,397997.04834209045,873224.5360424215,0.06527525241230972,2.065968003292289,2.1378204237134146,1038.296865052471,0,0,0,0.45577859063130544,0
M100132,89.43271704265928,129,80,41017.494834427525,31353.281824962516,0.37082344147444257,4.538536436641868,6.416544572217443,3927.9445682856735,1,0,0,1.308236090353089,0
M100133,73.99999145222208,45,349,97031.79917591048,96057.81773247538,0.4836703156868031,3.74902184674175,11.69252525635936,278.982025292239,1,0,0,1.0101395333188568,0
M100134,51.52548669895216,130,1055,59728.88557639219,98129.4525717431,0.26066033873606226,5.426004870354288,8.869751945527707,238.10267615422134,2,0,0,0.6086743990824162,0
M100135,59.71957653826425,307,862,278221.5087086189,341256.7753043788,0.004776298683484945,5.818909885673365,6.907298039304797,904.3910684938953,0,0,1,0.8152849374505852,0
M100136,83.64324925410351,55,127,99601.18022197025,72578.02833373462,0.11437918090529438,2.6053347417477117,4.758003954855146,697.7513517681537,0,0,0,1.372332405669322,0
M100137,93.08627822209885,251,141,155458.60505534068,143040.82364483114,0.2811002622075565,5.81793809983045,5.035666325005989,348.4205808886888,0,0,0,1.086812848906287,0
M100138,100.0,99,23,72134.76782076177,134698.4734585323,0.1222927944309883,1.367534885612064,4.443933485896604,222.5119213603355,2,0,0,0.5355277307056406,0
M100139,100.0,356,618,172204.8110148528,189687.7490001103,0.22471519153723785,0.11675238231901246,12.452882434098392,418.8431845228125,1,0,0,0.9078330673572,1
M100140,85.45936979896794,153,834,77923.74806886274,80576.78275904359,0.09801390846607239,0.3693322598638149,3.8193541438615943,1063.2798765123862,0,0,0,0.9670744524745487,0
M100141,60.18831383942644,279,572,617663.6213532074,564312.7772469028,0.4005527175160407,1.2157802490678602,2.7968440157042975,492.8077419858753,0,0,0,1.0945412655134017,0
M100142,39.623166946836434,485,210,454589.80633416335,455333.91974765004,0.1286208679816219,0.06933253673682874,12.027134657369949,1908.4489082603386,0,0,0,0.9983657852375701,1
M100143,82.81880632218905,90,112,316554.97736038547,460239.22953672847,0.24496812473567914,0.4360631831516437,14.981339895922687,588.5017972741064,2,0,0,0.6878052913460377,0
M100144,63.36706028441413,180,1146,192502.3956083754,217292.14021777653,0.11475237500490014,0.9362535947506193,0.8923883646747108,1142.9346400934328,0,0,1,0.8859151344150961,0
M100145,70.52356931676566,568,135,28525.23910715721,34092.33527907515,0.05313864848496006,2.858583902620773,21.063968636066143,854.5939609789039,0,0,0,0.836705343698328,0
M100146,66.98225761692345,892,5,162100.6490872909,142853.32598831522,0.004780095549900526,1.0101504222667956,14.876114889834396,462.52444754087344,0,1,0,1.134734861549881,1
M100147,75.46576404450506,132,10,116122.13474709625,128701.29302643347,0.5670017898534474,1.326148999219592,6.339824669771837,1407.8316650109405,0,0,0,0.9022608243978276,0
M100148,97.18764415417758,459,385,352216.61153415544,391302.9701281649,0.40511274527032454,5.271485323137222,3.21984416590867,222.39238311867825,0,0,0,0.9001122874656244,0
M100149,80.8268742140162,73,2528,530554.4579030679,556686.6037141389,0.15957155720908367,3.6294749414632292,2.822851271555802,404.15020686060416,1,0,0,0.9530577067299254,0
M100150,75.1445729333036,82,639,383500.39460365864,453938.34968844196,1.098732408458065,1.9054310607217564,9.53799123821023,458.2879683654593,0,0,0,0.8448292479956188,0
M100151,59.358232449135386,444,472,1076625.4671991216,846705.9533909673,0.5799591596031588,4.34999846177417,6.777086298584282,937.6575704879563,0,0,0,1.2715458807007924,0
M100152,47.855706995321576,159,657,143609.67991114943,119469.99788560496,0.3266771393971187,2.6660478172301505,2.65925414193757,1173.4987283390933,0,0,0,1.2020564363670512,0
M100153,69.24645763668005,286,223,137207.07095891034,113349.78330298695,0.19351547916077666,0.07693188623057678,1.756102768494275,319.36618465586236,2,0,0,1.210474929556347,0
M100154,77.03191408527023,74,204,840427.5687991914,1080273.4188263027,0.2518595890044331,5.4789898845460945,9.39583324646549,281.32591181199115,0,1,0,0.7779767178871257,1
M100155,100.0,263,356,322171.09488744795,302968.96059560886,0.344208978313345,0.6431684172353973,1.93234382176961,713.8813828522237,1,0,0,1.0633798731529773,0
M100156,80.34494138651195,308,743,204495.52782583848,179086.66208855508,0.1368808785417159,1.6493533214361538,6.629275680034981,166.6867401702272,0,0,0,1.1418802798653938,0
M100157,95.68931119841504,79,124,2045541.8166507552,2508977.6557509666,0.33003543777641703,3.020997593898362,4.469237620517154,1647.5625164979585,0,0,0,0.8152889731648488,0
M100158,69.01267922629526,115,65,506613.46842942154,642265.5193323693,0.048674768814266946,0.9118092437992188,11.424505178523614,543.7837877815658,0,0,0,0.7887913225608668,0
M100159,56.67101220449356,65,1052,217597.30497727718,264899.96489122155,0.8224797661724328,1.2629574618630988,11.524188230791525,232.15695456863645,1,1,0,0.8214319887382064,1
M100160,60.6278982798173,351,166,126179.49112505684,171235.3363159919,0.2582778715624131,0.11065654217196111,1.8944532231587,228.0595515209818,1,0,0,0.7368776435969353,0
M100161,64.94593083835645,193,42,1154483.8728623895,971345.5842424157,0.03440155013620118,0.4474566236721264,7.967038330198011,881.6727965170919,0,0,0,1.188540815535605,1
M100162,100.0,29,371,336952.322471014,287557.336454945,0.9086728959853704,0.261663459382867,1.825489837661427,860.4599067298468,0,0,0,1.1717743898487123,0
M100163,63.21503977396105,501,775,275672.43537029624,292731.59850057244,0.169625364683796,0.8681867301541204,0.759583508707899,333.0887504742455,0,1,0,0.9417242169357305,0
M100164,93.09280566725421,171,211,564617.6583664517,571179.4883317047,0.03447053353179366,0.3076821348316429,9.122590311740487,600.3508183912953,1,0,0,0.9885117899026473,0
